,id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,sender,test
5263,536634337459200002,2014-11-23,21:36:10,GMT,441701613,KobenhavnPoliti,Husk at se efter midlertidigt p-forbud når du stiller dit køretøj.  Mange reparationsarbejder i gang i København. #politidk,2,2,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/536634337459200002/,Kbh,False
5264,536263548406882305,2014-11-22,21:02:47,GMT,441701613,KobenhavnPoliti,Lad ikke din smartphone være alene eller efterladt. Så tager den måske med en anden hjem. #politidk,7,12,20,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/536263548406882305/,Kbh,False
5265,536258433721593856,2014-11-22,20:42:28,GMT,441701613,KobenhavnPoliti,"68 årig meget dement dansk mand, gråt hår sort overtøj gået fra Hostrups Have, Frb. Taler dårligt/kan ikke orientere sig. Ring114 #politidk",0,6,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/536258433721593856/,Kbh,False
5268,536163456085667842,2014-11-22,14:25:04,GMT,441701613,KobenhavnPoliti,Stort juleoptog på Amagerbrogade ca kl 16-17:30. Spærret i begge retninger i optogets længde. Politimc'ere på stedet. Vis hensyn #politidk,0,4,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/536163456085667842/,Kbh,False
5269,535907030889148418,2014-11-21,21:26:07,GMT,441701613,KobenhavnPoliti,"Har du købt en smartphone, så gem kassen hvori den var. Imeinr. Står på kassen. Skal bruges ved tyverianmeldelse. #politidk",5,12,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535907030889148418/,Kbh,False
5270,535906402439806976,2014-11-21,21:23:37,GMT,441701613,KobenhavnPoliti,En tilbagevendende advarsel op til weekenden. HUSK at dække terminal ved brug af dankort. Stadig mange får afluret kode og misbrugt kortet.,0,5,10,,[],https://twitter.com/KobenhavnPoliti/status/535906402439806976/,Kbh,False
5271,535890092779659264,2014-11-21,20:18:49,GMT,441701613,KobenhavnPoliti,"Indbrudstyv genkendt på hotel, politi hurtigt fremme og tyv blev pågrebet. Skal hilse på dommeren i Dommervagten i morgen. #politidk",0,5,16,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535890092779659264/,Kbh,False
5272,535888867526971392,2014-11-21,20:13:57,GMT,441701613,KobenhavnPoliti,På baggrund af anmeldelse blev indbrudstyv pågrebet på,2,3,4,,[],https://twitter.com/KobenhavnPoliti/status/535888867526971392/,Kbh,False
5273,535848059448856576,2014-11-21,17:31:47,GMT,441701613,KobenhavnPoliti,Falkonerbiografen blev kortvarigt evakueret pga ild/røg på bagsiden af biografen. Ild slukket med en spand vand. Alt normalt igen #politidk,0,3,12,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535848059448856576/,Kbh,False
5274,535798078742462464,2014-11-21,14:13:11,GMT,441701613,KobenhavnPoliti,"Hash for mere end to millioner kroner beslaglagt i Pusherstreet. Læs mere på  http://www.taskforcepusherstreet.dk  under ""Seneste nyt"". #politidk",1,5,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535798078742462464/,Kbh,False
5276,535581194088620032,2014-11-20,23:51:21,GMT,441701613,KobenhavnPoliti,"Vagtens første spiritusbilist blev fanget kl 2355. Husk at lade bilen stå, hvis du har drukket alkohol. #politidk",2,1,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535581194088620032/,Kbh,False
5277,535395703120736256,2014-11-20,11:34:17,GMT,441701613,KobenhavnPoliti,"I regionaltog mellem Valby St og Hovedbanegården stod en blotter og onanerede. Vi søger: mand, 40 år, hjemløs type, sømands hue. #politidk",4,16,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535395703120736256/,Kbh,False
5278,535324842082705408,2014-11-19,06:52:42,GMT,441701613,KobenhavnPoliti,Gerningsmanden til røveriet mod Netto i Nørre Voldgade fremstilles i grundlovsforhør i eftermiddag #politidk,1,0,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535324842082705408/,Kbh,False
5279,535037382874386433,2014-11-19,11:50:27,GMT,441701613,KobenhavnPoliti,Advarsel: Der svindles for tiden med lejeboliger. Vær opmærksom på boligsvindlere ifm. din boligsøgning. #politidk,1,14,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/535037382874386433/,Kbh,False
5280,534842423139377152,2014-11-18,22:55:45,GMT,441701613,KobenhavnPoliti,"Politi på vej til Holbækmotorvejen ved Folehaven, hvor anmelder fortæller at person har valgt at tage sin aften-gåtur. #politidk",1,1,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534842423139377152/,Kbh,False
5281,534791632789700608,2014-11-18,19:33:55,GMT,441701613,KobenhavnPoliti,3 personer fængslet i sag om hvidvask af mere end 100 mio. kr. http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/3-personer-faengslet-i-sag-om-hvidvask-af-mere-end-100-mio-kr-1085949?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,8,10,,[],https://twitter.com/KobenhavnPoliti/status/534791632789700608/,Kbh,False
5282,534632136725528576,2014-11-18,09:00:09,GMT,441701613,KobenhavnPoliti,Anholdelser i sag om hvidvask af mere end 100 mio. kr. http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/anholdelser-i-sag-om-hvidvask-af-mere-end-100-mio-kr-1085493?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,1,11,10,,[],https://twitter.com/KobenhavnPoliti/status/534632136725528576/,Kbh,False
5283,534610820932849665,2014-11-17,07:35:26,GMT,441701613,KobenhavnPoliti,Uheldig parkering eller havareret køretøj på Vigerslev Alle indadgående lige før Sjælør Boulevard. En grå Audi fjernes snarest. #politidk,0,0,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534610820932849665/,Kbh,False
5284,534324863239200768,2014-11-17,12:39:09,GMT,441701613,KobenhavnPoliti,"Tyvekoster haves, rette ejer søges  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/tyvekoster-haves-rette-ejer-soeges-1084976?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …",0,1,3,,[],https://twitter.com/KobenhavnPoliti/status/534324863239200768/,Kbh,False
5285,534077229874315264,2014-11-16,20:15:08,GMT,441701613,KobenhavnPoliti,Brandvæsenet og Politi er til kraftig røgudvikling i Kronprinsensgade og har evakueret beboerne. Ventilationsanlæg overophedet. #politidk,1,2,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534077229874315264/,Kbh,False
5286,534059241670475776,2014-11-16,19:03:40,GMT,441701613,KobenhavnPoliti,Færdselsuheld. Bilen laver en u-vending og bliver påkørt af en motorcyklist. Politi og ambulance på Slotsherrensvej - Kongstedvej #politidk,0,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534059241670475776/,Kbh,False
5287,534042043430232064,2014-11-16,17:55:19,GMT,441701613,KobenhavnPoliti,Freden har sænket sig over Fredensgade som er farbar i begge retninger. Tak til alle som har ryddet op - tak til Hjemmeværnet #politidk,0,5,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534042043430232064/,Kbh,False
5288,534009643354578944,2014-11-16,15:46:35,GMT,441701613,KobenhavnPoliti,Færdselsuheld: Politi og ambulance er på vej til uheld på Øresundsmotorvejen i retning mod København mellem afkørsel 19 & 20. #politidk,3,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534009643354578944/,Kbh,False
5289,534007721604153344,2014-11-16,15:38:56,GMT,441701613,KobenhavnPoliti,"Fredensgade: Hjemmeværnet, stilladsfirma og belysningsvæsen er på stedet. Oprydning iværksat og gaden åbnes om et par timer #politidk",0,0,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/534007721604153344/,Kbh,False
5290,533981471904911360,2014-11-16,13:54:38,GMT,441701613,KobenhavnPoliti,DMI oplyser at det blæser kraftigt frem til midnat - op til 18 m i sec. Pas på løsdele og vis hensyn omkring Fredensgade #politidk,0,6,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533981471904911360/,Kbh,False
5292,533968603377598464,2014-11-16,13:03:30,GMT,441701613,KobenhavnPoliti,"Fredensgade må forventes at være spærret i længere tid, da der venter et større oprydningsarbejde forude. Find alternative ruter. #politidk",1,1,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533968603377598464/,Kbh,False
5293,533950189082783744,2014-11-16,11:50:20,GMT,441701613,KobenhavnPoliti,"Fredensgade, Kbh. N er spærret pga større stillads der er væltet. Politi på vej til stedet - umiddelbart ingen melding om tilskadekomne.",1,3,1,,[],https://twitter.com/KobenhavnPoliti/status/533950189082783744/,Kbh,False
5294,533912249086529536,2014-11-16,09:19:34,GMT,441701613,KobenhavnPoliti,Flere anmeldelser om fare for nedfaldende genstande i blæsevejret. Vær opmærksom på stilladser og lignende - også på egen grund. #politidk,0,7,9,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533912249086529536/,Kbh,False
5295,533892229124071424,2014-11-16,08:00:01,GMT,441701613,KobenhavnPoliti,Anmeldelser om bil parkeret således den holder til ulempe indadgående fra Lyngbyvej ved Hans Knudsens Plads. Kør forsigtigt. #politidk,1,0,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533892229124071424/,Kbh,False
5297,533715602029178882,2014-11-15,20:18:10,GMT,441701613,KobenhavnPoliti,Så er Åboulevarden farbar. Dong arbejder på stedet og har trukket stikket ud så ingen kommer i stødet. #politidk,4,5,16,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533715602029178882/,Kbh,False
5298,533707878142857219,2014-11-15,19:47:28,GMT,441701613,KobenhavnPoliti,Det er muligt at komme forbi ledningen. Køretid for elselskab er ca 30 min. Kør forsigtigt. Politi på stedet. #politidk,0,2,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533707878142857219/,Kbh,False
5299,533706710968717313,2014-11-15,19:42:50,GMT,441701613,KobenhavnPoliti,Færdsel: Elledning faldet ned spærrer Åboulevard ved Jagtvej i retning mod Rådhuspladsen. Elselskab på vej og politi spærrer af. #politidk,0,5,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533706710968717313/,Kbh,False
5300,533556365210693632,2014-11-15,09:45:25,GMT,441701613,KobenhavnPoliti,Amagerbrogade er åben for færdsel i begge retninger igen efter færdselsuheld. #politidk,0,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533556365210693632/,Kbh,False
5301,533538685867008002,2014-11-15,08:35:10,GMT,441701613,KobenhavnPoliti,Amagerbrogade spærres fra Holmbladsgade i nordlig retning (ind mod byen)grundet færdselsuheld. Ambulance kører mod Rigshospitalet.#politidk,0,2,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533538685867008002/,Kbh,False
5302,533507422552596480,2014-11-14,06:30:56,GMT,441701613,KobenhavnPoliti,Solouheld på Vejlands Alle på Amager. Vejen spærret indtil bilen kan fjernes. Fører kontrolleres for spirituskørsel. #politidk,2,2,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533507422552596480/,Kbh,False
5304,533309174554574848,2014-11-14,17:23:10,GMT,441701613,KobenhavnPoliti,1) Der er anholdt 2 mistænkelige personer med lommen fyldt af diverse indbruds værktøj. Anholdt i boligområdet ved Sluseholmen. #politidk,1,1,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533309174554574848/,Kbh,False
5305,533234135327047680,2014-11-14,12:24:59,GMT,441701613,KobenhavnPoliti,Solouheld på Øresundsbroen i retning mod Sverige. Bil har ramt autoværnet. Brandvæsen og politi på stedet. 1 vognbane farbar. #politidk,1,0,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533234135327047680/,Kbh,False
5306,533172893589708801,2014-11-14,08:21:38,GMT,441701613,KobenhavnPoliti,Kranvogn er gået i stå i Øresundstunnellen retning mod Sverige. 1 spor farbart. Sænk hastigheden og vis hensyn. #politidk,0,2,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/533172893589708801/,Kbh,False
5307,532881785353682944,2014-11-13,13:04:52,GMT,441701613,KobenhavnPoliti,"@trineka Nummeret er OK, man skal jo ikke ringe til politiet men til Hillerød Dyrehospital :)",1,0,1,,[],https://twitter.com/KobenhavnPoliti/status/532881785353682944/,Kbh,False
5308,532877582157766656,2014-11-13,12:48:10,GMT,441701613,KobenhavnPoliti,"Vi har fundet denne lille hund. Ejeren kan kontakte Hillerød Dyrehospital, tlf. 48264148, for at få hunden udleveret. pic.twitter.com/uUTPkXTXml",2,18,9,,[],https://twitter.com/KobenhavnPoliti/status/532877582157766656/,Kbh,False
5310,532840143989002240,2014-11-13,10:19:24,GMT,441701613,KobenhavnPoliti,"@zchinuvic Beklager, tilbuddet gælder kun Politigården i KBH :) Har sendt DM til tre andre, så måske ""slipper"" vi af med kagen alligevel ...",1,0,0,,[],https://twitter.com/KobenhavnPoliti/status/532840143989002240/,Kbh,False
5313,532456701421969408,2014-11-12,08:55:44,GMT,441701613,KobenhavnPoliti,Brev fra advokat om arv fra ukendt onkel. Vær varsom med udlevering af kontonummer eller andre personlige oplysninger. Kan være fup#politidk,2,13,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/532456701421969408/,Kbh,False
5314,532380566000521216,2014-11-11,03:53:12,GMT,441701613,KobenhavnPoliti,Lysten til frisk juice fik fuld mand til at forsøge selvbetjening på Hovedbanegården. Han blev stoppet og sover den ud hos os #politidk,0,1,9,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/532380566000521216/,Kbh,False
5315,532076586338897920,2014-11-10,07:45:18,GMT,441701613,KobenhavnPoliti,For en ordens(magts) skyld: HBG = Hovedbanegården og DV = Dommervagten. God dag til alle. MVH #politidk,7,1,20,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/532076586338897920/,Kbh,False
5316,532061270309363712,2014-11-10,06:44:26,GMT,441701613,KobenhavnPoliti,"Ros til 2 vidner,som igår hjalp kinesisk turist, der blev overfaldet af falsk betjent ved HBG. Politiet anholdt Gerningsmand, som skal i DV.",0,0,18,,[],https://twitter.com/KobenhavnPoliti/status/532061270309363712/,Kbh,False
5317,532055472283873280,2014-11-10,06:21:24,GMT,441701613,KobenhavnPoliti,"2 ældre medborgere blev igår udsat for tricktyveri af falsk VVS - mand, dansk, ca. 30 år,  170- 175, grøn trøje med orange skrift. Ring 114",1,1,2,,[],https://twitter.com/KobenhavnPoliti/status/532055472283873280/,Kbh,False
5318,531430337281138689,2014-11-09,12:57:20,GMT,441701613,KobenhavnPoliti,Mange anmeldelser om tyveri i busser - særligt i bus 5A og 6A. Pas på jeres punge og telefoner. #politidk,1,9,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/531430337281138689/,Kbh,False
5319,531425163431395328,2014-11-09,12:36:47,GMT,441701613,KobenhavnPoliti,Den omtalte blotter er anholdt. Københavns Politi takker for mange værdifulde henvendelser i sagen.,2,2,14,,[],https://twitter.com/KobenhavnPoliti/status/531425163431395328/,Kbh,False
5320,531379598735716352,2014-11-09,09:35:43,GMT,441701613,KobenhavnPoliti,"Blotter på spil igen. Denne gang Ved Volden. Mand, ca. 30 år, ca. 185 cm, alm. Af. Bygning. Sorte briller, blå jakke. Ring 114.",5,9,0,,[],https://twitter.com/KobenhavnPoliti/status/531379598735716352/,Kbh,False
5321,531357865551069184,2014-11-09,08:09:21,GMT,441701613,KobenhavnPoliti,"Blotter bag flere forhold indre KBH. Mand, ca. 180, blå hat, blå jakke, sorte briller. Sidst set for time siden ved Enghave Parken. Ring 114",2,6,4,,[],https://twitter.com/KobenhavnPoliti/status/531357865551069184/,Kbh,False
5322,531355091182567424,2014-11-08,07:58:20,GMT,441701613,KobenhavnPoliti,"Mand sigtet for falsk anmeldelse af knivstikkeri i indre by. GM ville aflede opmærksomheden fra ven, der var tilbageholdt for spirituskørsel",0,2,6,,[],https://twitter.com/KobenhavnPoliti/status/531355091182567424/,Kbh,False
5324,531302663007535104,2014-11-08,04:30:00,GMT,441701613,KobenhavnPoliti,"Våd aften blev ekstra våd for ung mand, som faldt i Sortedamssøen. ""Fanget"" af politiet - underafkølet, men ikke i livsfare #politidk",2,3,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/531302663007535104/,Kbh,False
5325,531249395044728832,2014-11-08,00:58:20,GMT,441701613,KobenhavnPoliti,"Igen mange i Indre by. Tydeligvis mange, der ikke fik nok i går! Mange små-slagsmål og mange meget fulde folk. Pas på hinanden #politidk",2,3,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/531249395044728832/,Kbh,False
5326,531164933770469376,2014-11-08,19:22:43,GMT,441701613,KobenhavnPoliti,Ny type tricktyveri. Fladt dæk. Ukendte personer vil hjælpe med at skifte dæk. Herefter er taske ofte stjålet. Pas på. #politidk,0,13,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/531164933770469376/,Kbh,False
5327,530907284642492416,2014-11-07,02:18:55,GMT,441701613,KobenhavnPoliti,Forsøg på grafitti ved Prøvestenen. Politiet hurtigt fremme og to personer pågrebet inden de fik startet spraydåserne. #politidk,2,0,13,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/530907284642492416/,Kbh,False
5328,530868014888288257,2014-11-07,23:42:52,GMT,441701613,KobenhavnPoliti,Mange anmeldelser om uorden og slagsmål i Indre by. Pas på hinanden. Kram og skål i stedet for at slås. #politidk,3,19,36,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/530868014888288257/,Kbh,False
5330,530802630273290240,2014-11-07,19:23:03,GMT,441701613,KobenhavnPoliti,"kl. 2005: Røveri, Netto, Gasværksvej 24. Vi søger en gerningsmand: mand, 30-40år, misbruger, iført sort bowler cykelhjelm, bordeaux jakke...",0,1,1,,[],https://twitter.com/KobenhavnPoliti/status/530802630273290240/,Kbh,False
5331,530721866189901824,2014-11-07,14:02:07,GMT,441701613,KobenhavnPoliti,Task Force Pusherstreet har igen haft en travl uge - læs evt. mere på http://www.taskforcepusherstreet.dk/Seneste-nyt/  #politidk,2,4,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/530721866189901824/,Kbh,False
5333,530498047080660992,2014-11-06,23:12:45,GMT,441701613,KobenhavnPoliti,"Fyrværkeri på Istedgade. Politiet hurtigt fremme, pga gode signalementer blev gerningsmand fanget inkl. pose med kanonslag. #politidk",0,0,13,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/530498047080660992/,Kbh,False
